Report Date,Market,BenchName,Currency,TimeZone,Resolution
13/10/2016,EEX,EEX,EUR,Central Europe Standard Time,Hour
,,DE/ATBase,DE/ATPeak
,Winter Short,90,90
,Winter Medium,17,17
,Winter Long,10,10
,Winter Time,0.5,0.5
,Summer Short,90,90
,Summer Medium,17,17
,Summer Long,10,10
,Summer Time,0.5,0.5
Date,Hour
09/11/2016,5,36.1746265187139,
09/11/2016,6,36.1818325150853,
09/11/2016,7,36.1890250326687,
09/11/2016,8,36.1962040302533,
09/11/2016,9,36.2033694665461,46.8530708162289
09/11/2016,10,36.2105213001778,46.8484802761595
09/11/2016,11,36.2176594897901,46.8438934162259
09/11/2016,12,36.2247839938937,46.8393102475929
09/11/2016,13,36.2318947709173,46.8347307814911
09/11/2016,14,36.2389917793225,46.830155029118
09/11/2016,15,36.2460749773963,46.825583001737
09/11/2016,16,36.2531443234475,46.8210147105674
09/11/2016,17,36.2601997756865,46.8164501668944
09/11/2016,18,36.2672412922475,46.8118893820138
09/11/2016,19,36.2742688312646,46.8073323672324
09/11/2016,20,36.2812823506865,46.8027791338463
09/11/2016,21,36.2882818085382,
09/11/2016,22,36.2952671627245,
09/11/2016,23,36.3022383710304,
09/11/2016,24,36.3091953912517,
10/11/2016,1,36.3161381811296,
10/11/2016,2,36.3230666982636,
10/11/2016,3,36.3299809002638,
10/11/2016,4,36.336880744675,
10/11/2016,5,36.3437661888893,
10/11/2016,6,36.3506371903859,
10/11/2016,7,36.3574937064259,
10/11/2016,8,36.3643356943358,
10/11/2016,9,36.3711631112674,46.7439363906924
10/11/2016,10,36.3779759144163,46.739437295364
10/11/2016,11,36.3847740608253,46.7349421532927
10/11/2016,12,36.3915575075589,46.7304509761125
10/11/2016,13,36.3983262115071,46.7259637753923
10/11/2016,14,36.4050801296253,46.7214805627773
10/11/2016,15,36.4118192187161,46.7170013499235
10/11/2016,16,36.4185434355277,46.7125261484543
10/11/2016,17,36.4252527367971,46.7080549700913
10/11/2016,18,36.4319470791525,46.7035878265015
10/11/2016,19,36.4386264191562,46.6991247294063
10/11/2016,20,36.44529071336,46.6946656905493
10/11/2016,21,36.4519399181736,
10/11/2016,22,36.4585739900067,
10/11/2016,23,36.4651928852036,
10/11/2016,24,36.4717965599884,
11/11/2016,1,36.4783849705964,
11/11/2016,2,36.4849580731316,
11/11/2016,3,36.49151582372,
11/11/2016,4,36.498058178302,
11/11/2016,5,36.5045850928946,
11/11/2016,6,36.5110965233398,
11/11/2016,7,36.51759242548,
11/11/2016,8,36.5240727550481,
11/11/2016,9,36.5305374677991,46.6370728510337
11/11/2016,10,36.5369865193134,46.6326718683158
11/11/2016,11,36.543419865171,46.6282751217987
11/11/2016,12,36.5498374608869,46.6238826234876
11/11/2016,13,36.5562392619322,46.619494385377
11/11/2016,14,36.5626252236252,46.6151104195051
11/11/2016,15,36.5689953013498,46.6107307379425
11/11/2016,16,36.5753494503369,46.6063553527492
11/11/2016,17,36.5816876257741,46.6019842759852
11/11/2016,18,36.5880097828049,46.5976175197975
11/11/2016,19,36.594315876464,46.5932550962898
11/11/2016,20,36.6006058618077,46.5888970175765
11/11/2016,21,36.6068796937616,
11/11/2016,22,36.6131373271637,
11/11/2016,23,36.6193787168741,
11/11/2016,24,36.6256038176325,
12/11/2016,1,36.6318125841244,
12/11/2016,2,36.6380049710133,
12/11/2016,3,36.644180932788,
12/11/2016,4,36.6503404240029,
12/11/2016,5,36.6564833991033,
12/11/2016,6,36.6626098124252,
12/11/2016,7,36.6687196183484,
12/11/2016,8,36.6748127710234,
12/11/2016,9,36.6808892247209,
12/11/2016,10,36.6869489335149,
12/11/2016,11,36.6929918515234,
12/11/2016,12,36.6990179326676,
12/11/2016,13,36.7050271309454,
12/11/2016,14,36.7110194001907,
12/11/2016,15,36.7169946942377,
12/11/2016,16,36.7229529668111,
12/11/2016,17,36.7288941716251,
12/11/2016,18,36.7348182622518,
12/11/2016,19,36.740725192285,
12/11/2016,20,36.7466149152096,
12/11/2016,21,36.7524873844668,
12/11/2016,22,36.7583425534103,
12/11/2016,23,36.7641803753504,
12/11/2016,24,36.7700008035317,
13/11/2016,1,36.7758037911335,
13/11/2016,2,36.7815892912695,
13/11/2016,3,36.7873572569879,
13/11/2016,4,36.7931076413042,
13/11/2016,5,36.798840397114,
13/11/2016,6,36.8045554773125,
13/11/2016,7,36.8102528346644,
13/11/2016,8,36.815932421945,
13/11/2016,9,36.8215941918315,
13/11/2016,10,36.827238096892,
13/11/2016,11,36.832864089738,
13/11/2016,12,36.8384721228067,
13/11/2016,13,36.844062148557,
13/11/2016,14,36.8496341193277,
13/11/2016,15,36.8551879874249,
13/11/2016,16,36.8607237050892,
13/11/2016,17,36.8662412244739,
13/11/2016,18,36.8717404977324,
13/11/2016,19,36.8772214768651,
13/11/2016,20,36.8826841138725,
13/11/2016,21,36.8881283607006,
13/11/2016,22,36.8935541691644,
13/11/2016,23,36.8989614910679,
13/11/2016,24,36.9043502781933,
14/11/2016,1,36.9097204821373,
14/11/2016,2,36.9150720545513,
14/11/2016,3,36.9204049469663,
14/11/2016,4,36.9257191108809,
14/11/2016,5,36.9310144976625,
14/11/2016,6,36.9362910587442,
14/11/2016,7,36.9415487453298,
14/11/2016,8,36.9467875087212,
14/11/2016,9,36.9520073000458,46.3317629818121
14/11/2016,10,36.9572080704311,46.3276986907476
14/11/2016,11,36.9623897708734,46.3236395433014
14/11/2016,12,36.9675523523911,46.3195855526901
14/11/2016,13,36.9726957658822,46.3155367321742
14/11/2016,14,36.9778199622124,46.3114930949814
14/11/2016,15,36.9829248921378,46.307454654394
14/11/2016,16,36.9880105064367,46.3034214237268
14/11/2016,17,36.9930767557125,46.2993934162514
14/11/2016,18,36.9981235905907,46.2953706453263
14/11/2016,19,37.003150961631,46.2913531242557
14/11/2016,20,37.0081588192843,46.2873408664309
14/11/2016,21,37.0131471139357,
14/11/2016,22,37.0181157959814,
14/11/2016,23,37.0230648156758,
14/11/2016,24,37.0279941232511,
15/11/2016,1,37.0329036688745,
15/11/2016,2,37.0377934026146,
15/11/2016,3,37.0426632745512,
15/11/2016,4,37.0475132345891,
15/11/2016,5,37.0523432326881,
15/11/2016,6,37.0571532186877,
15/11/2016,7,37.0619431423511,
15/11/2016,8,37.0667129533867,
15/11/2016,9,37.0714626015033,46.2356665778025
15/11/2016,10,37.0761920362238,46.2317294173663
15/11/2016,11,37.0809012071259,46.2277977225967
15/11/2016,12,37.085590063667,46.2238715070707
15/11/2016,13,37.0902585552394,46.2199507845071
15/11/2016,14,37.0949066311914,46.2160355684828
15/11/2016,15,37.099534240806,46.2121258727711
15/11/2016,16,37.1041413332787,46.2082217110146
15/11/2016,17,37.1087278577834,46.2043230969211
15/11/2016,18,37.1132937634175,46.2004300442641
15/11/2016,19,37.1178389991692,46.1965425667404
15/11/2016,20,37.1223635140268,46.1926606781672
15/11/2016,21,37.1268672569022,
15/11/2016,22,37.131350176609,
15/11/2016,23,37.1358122219281,
15/11/2016,24,37.1402533415858,
16/11/2016,1,37.1446734842102,
16/11/2016,2,37.1490725983967,
16/11/2016,3,37.1534506326643,
16/11/2016,4,37.1578075354773,
16/11/2016,5,37.1621432552456,
16/11/2016,6,37.1664577402807,
16/11/2016,7,37.1707509388507,
16/11/2016,8,37.1750227992015,
16/11/2016,9,37.1792732694157,46.1427110133955
16/11/2016,10,37.183502297652,46.1389088246942
16/11/2016,11,37.1877098318728,46.1351124334979
16/11/2016,12,37.1918958200404,46.1313218537434
16/11/2016,13,37.1960602100735,46.1275370995536
16/11/2016,14,37.2002029497708,46.1237581849855
16/11/2016,15,37.2043239869417,46.1199851240963
16/11/2016,16,37.208423269265,46.1162179310413
16/11/2016,17,37.2125007443647,46.1124566198996
16/11/2016,18,37.2165563598646,46.1087012048374
16/11/2016,19,37.2205900632252,46.1049516999883
16/11/2016,20,37.2246018019723,46.1012081195622
16/11/2016,21,37.2285915234133,
16/11/2016,22,37.2325591749322,
16/11/2016,23,37.236504703782,
16/11/2016,24,37.24042805715,
17/11/2016,1,37.2443291822019,
17/11/2016,2,37.2482080259615,
17/11/2016,3,37.2520645355071,
17/11/2016,4,37.2558986577315,
17/11/2016,5,37.2597103395492,
17/11/2016,6,37.2634995277986,
17/11/2016,7,37.2672661692195,
17/11/2016,8,37.2710102104757,
17/11/2016,9,37.2747315982851,46.0530871738847
17/11/2016,10,37.2784302791479,46.0494280327403
17/11/2016,11,37.2821061996074,46.0457750306086
17/11/2016,12,37.285759306098,46.0421281819617
17/11/2016,13,37.2893895450106,46.0384875012605
17/11/2016,14,37.2929968626486,46.0348530029769
17/11/2016,15,37.2965812052935,46.0312247016263
17/11/2016,16,37.3001425191178,46.0276026116699
17/11/2016,17,37.3036807502722,46.0239867476994
17/11/2016,18,37.3071958448199,46.0203771242086
17/11/2016,19,37.3106877487371,46.0167737558004
17/11/2016,20,37.3141564080215,46.0131766570339
17/11/2016,21,37.3176017684964,
17/11/2016,22,37.3210237760286,
17/11/2016,23,37.3244223763431,
17/11/2016,24,37.3277975151323,
18/11/2016,1,37.3311491380227,
18/11/2016,2,37.3344771905977,
18/11/2016,3,37.3377816183311,
18/11/2016,4,37.3410623666969,
18/11/2016,5,37.3443193810381,
18/11/2016,6,37.3475526066977,
18/11/2016,7,37.3507619888878,
18/11/2016,8,37.3539474728423,
18/11/2016,9,37.3571090036421,45.966991576166
18/11/2016,10,37.3602465263903,45.9634837929407
18/11/2016,11,37.3633599860368,45.9599825001242
18/11/2016,12,37.3664493275755,45.9564877125267
18/11/2016,13,37.3695144958256,45.9529994450786
18/11/2016,14,37.3725554356497,45.9495177126009
18/11/2016,15,37.3755720917252,45.9460425300349
18/11/2016,16,37.3785644088057,45.9425739122889
18/11/2016,17,37.3815323314702,45.939111874326
18/11/2016,18,37.3844758042978,45.9356564310547
18/11/2016,19,37.3873947717693,45.9322075974924
18/11/2016,20,37.3902891783328,45.9287653885804
18/11/2016,21,37.393158968327,
18/11/2016,22,37.396004086113,
18/11/2016,23,37.3988244758657,
18/11/2016,24,37.4016200818369,
19/11/2016,1,37.4043908480817,
19/11/2016,2,37.407136718688,
19/11/2016,3,37.4098576376455,
19/11/2016,4,37.4125535488784,
19/11/2016,5,37.4152243962453,
19/11/2016,6,37.4178701235724,
19/11/2016,7,37.4204906745654,
19/11/2016,8,37.4230859929412,
19/11/2016,9,37.4256560222748,
19/11/2016,10,37.428200706152,
19/11/2016,11,37.4307199880386,
19/11/2016,12,37.4332138113678,
19/11/2016,13,37.4356821194961,
19/11/2016,14,37.4381248557365,
19/11/2016,15,37.4405419633149,
19/11/2016,16,37.4429333854132,
19/11/2016,17,37.4452990651043,
19/11/2016,18,37.4476389455158,
19/11/2016,19,37.4499529695677,
19/11/2016,20,37.4522410801801,
19/11/2016,21,37.4545032202514,
19/11/2016,22,37.4567393325488,
19/11/2016,23,37.4589493598287,
19/11/2016,24,37.4611332447275,
20/11/2016,1,37.4632909298816,
20/11/2016,2,37.46542235784,
20/11/2016,3,37.4675274710535,
20/11/2016,4,37.4696062119619,
20/11/2016,5,37.471658522918,
20/11/2016,6,37.4736843461978,
20/11/2016,7,37.4756836240667,
20/11/2016,8,37.477656298659,
20/11/2016,9,37.4796023121089,
20/11/2016,10,37.4815216064089,
20/11/2016,11,37.4834141236061,
20/11/2016,12,37.4852798055508,
20/11/2016,13,37.4871185941156,
20/11/2016,14,37.4889304311073,
20/11/2016,15,37.4907152582455,
20/11/2016,16,37.4924730171733,
20/11/2016,17,37.4942036495231,
20/11/2016,18,37.4959070968071,
20/11/2016,19,37.4975833005046,
20/11/2016,20,37.4992322020407,
20/11/2016,21,37.500853742753,
20/11/2016,22,37.5024478639352,
20/11/2016,23,37.5040145067724,
20/11/2016,24,37.5055536124928,
21/11/2016,1,37.5070651221395,
21/11/2016,2,37.5085489767771,
21/11/2016,3,37.5100051173504,
21/11/2016,4,37.5114334847822,
21/11/2016,5,37.512834019908,
21/11/2016,6,37.5142066635417,
21/11/2016,7,37.5155513563768,
21/11/2016,8,37.5168680390416,
21/11/2016,9,37.5181566521969,45.7319238750933
21/11/2016,10,37.5194171363182,45.7289223746448
21/11/2016,11,37.5206494319027,45.7259284773136
21/11/2016,12,37.5218534793385,45.7229421991869
21/11/2016,13,37.523029218959,45.7199635563738
21/11/2016,14,37.5241765910978,45.7169925649505
21/11/2016,15,37.5252955358919,45.7140292410804
21/11/2016,16,37.5263859935549,45.7110736008617
21/11/2016,17,37.5274479041473,45.7081256604906
21/11/2016,18,37.528481207697,45.7051854361307
21/11/2016,19,37.5294858441885,45.7022529439673
21/11/2016,20,37.5304617535185,45.6993282002295
21/11/2016,21,37.5314088754858,
21/11/2016,22,37.5323271499437,
21/11/2016,23,37.5332165165164,
21/11/2016,24,37.5340769149043,
22/11/2016,1,37.5349082847097,
22/11/2016,2,37.5357105654039,
22/11/2016,3,37.5364836964909,
22/11/2016,4,37.5372276173548,
22/11/2016,5,37.5379422673141,
22/11/2016,6,37.5386275856654,
22/11/2016,7,37.539283511629,
22/11/2016,8,37.5399099842834,
22/11/2016,9,37.5405069428161,45.6620190435679
22/11/2016,10,37.5410743261418,45.6592044891804
22/11/2016,11,37.5416120732953,45.6563979283783
22/11/2016,12,37.5421201231366,45.6535993776633
22/11/2016,13,37.5425984144822,45.6508088535156
22/11/2016,14,37.5430468861596,45.6480263724807
22/11/2016,15,37.5434654768105,45.6452519510713
22/11/2016,16,37.5438541250987,45.6424856058438
22/11/2016,17,37.5442127696224,45.6397273533657
22/11/2016,18,37.5445413488924,45.6369772101934
22/11/2016,19,37.5448398013432,45.6342351929707
22/11/2016,20,37.5451080653766,45.6315013182866
22/11/2016,21,37.5453460793069,
22/11/2016,22,37.5455537814487,
22/11/2016,23,37.5457311099526,
22/11/2016,24,37.5458780029803,
23/11/2016,1,37.5459943985843,
23/11/2016,2,37.5460802348171,
23/11/2016,3,37.5461354496001,
23/11/2016,4,37.5461599808114,
23/11/2016,5,37.5461537663286,
23/11/2016,6,37.5461167438771,
23/11/2016,7,37.5460488511271,
23/11/2016,8,37.5459500257602,
23/11/2016,9,37.5458202053487,45.5967095110136
23/11/2016,10,37.5456593273557,45.5940913863196
23/11/2016,11,37.545467329277,45.5914816554905
23/11/2016,12,37.5452441484886,45.5888803353664
23/11/2016,13,37.5449897223007,45.5862874428858
23/11/2016,14,37.5447039879582,45.583702994998
23/11/2016,15,37.5443868826842,45.5811270085869
23/11/2016,16,37.5440383435925,45.5785595006346
23/11/2016,17,37.5436583077535,45.576000488134
23/11/2016,18,37.5432467121937,45.5734499880455
23/11/2016,19,37.5428034938523,45.5709080173838
23/11/2016,20,37.5423285895704,45.5683745931965
23/11/2016,21,37.5418219362109,
23/11/2016,22,37.5412834705166,
23/11/2016,23,37.540713129154,
23/11/2016,24,37.5401108488113,
24/11/2016,1,37.5394765659803,
24/11/2016,2,37.5388102172292,
24/11/2016,3,37.5381117389516,
24/11/2016,4,37.537381067541,
24/11/2016,5,37.5366181393365,
24/11/2016,6,37.5358228905461,
24/11/2016,7,37.5349952573888,
24/11/2016,8,37.5341351759744,
24/11/2016,9,37.533242582369,45.536225583437
24/11/2016,10,37.5323174125842,45.5338136067621
24/11/2016,11,37.5313596025335,45.5314104339341
24/11/2016,12,37.5303690881192,45.5290160822842
24/11/2016,13,37.5293458051347,45.5266305691002
24/11/2016,14,37.5282896893186,45.5242539117353
24/11/2016,15,37.5272006763771,45.5218861275098
24/11/2016,16,37.5260787019288,45.5195272338096
24/11/2016,17,37.5249237015159,45.5171772480207
24/11/2016,18,37.5237356106372,45.5148361875072
24/11/2016,19,37.5225143647694,45.5125040697203
24/11/2016,20,37.5212598992039,45.5101809120679
24/11/2016,21,37.5199721493191,
24/11/2016,22,37.5186510503299,
24/11/2016,23,37.5172965374295,
24/11/2016,24,37.5159085456908,
25/11/2016,1,37.5144870102522,
25/11/2016,2,37.513031866034,
25/11/2016,3,37.511543048,
25/11/2016,4,37.5100204910159,
25/11/2016,5,37.5084641298599,
25/11/2016,6,37.5068738992995,
25/11/2016,7,37.5052497340148,
25/11/2016,8,37.5035915686203,
25/11/2016,9,37.5018993376434,45.4808031983921
25/11/2016,10,37.5001729755895,45.4786073226569
25/11/2016,11,37.4984124168986,45.476420670595
25/11/2016,12,37.4966175959016,45.4742432598869
25/11/2016,13,37.4947884469402,45.4720751082896
25/11/2016,14,37.4929249042252,45.4699162334946
25/11/2016,15,37.4910269019128,45.4677666532807
25/11/2016,16,37.4890943741812,45.4656263854486
25/11/2016,17,37.4871272550008,45.4634954477333
25/11/2016,18,37.485125478408,45.4613738579683
25/11/2016,19,37.4830889783079,45.459261633976
25/11/2016,20,37.481017688573,45.4571587935898
25/11/2016,21,37.4789115429667,
25/11/2016,22,37.476770475274,
25/11/2016,23,37.4745944191163,
25/11/2016,24,37.472383308148,
26/11/2016,1,37.4701370758812,
26/11/2016,2,37.4678556558065,
26/11/2016,3,37.4655389813379,
26/11/2016,4,37.4631869858567,
26/11/2016,5,37.4607996026352,
26/11/2016,6,37.4583767649019,
26/11/2016,7,37.4559184058307,
26/11/2016,8,37.4534244585302,
26/11/2016,9,37.4508948560542,
26/11/2016,10,37.4483295313366,
26/11/2016,11,37.4457284173441,
26/11/2016,12,37.4430914469012,
26/11/2016,13,37.4404185528001,
26/11/2016,14,37.4377096677999,
26/11/2016,15,37.4349647245181,
26/11/2016,16,37.4321836555828,
26/11/2016,17,37.4293663935023,
26/11/2016,18,37.4265128708284,
26/11/2016,19,37.423623019873,
26/11/2016,20,37.420696773057,
26/11/2016,21,37.4177340626484,
26/11/2016,22,37.4147348208498,
26/11/2016,23,37.411698979864,
26/11/2016,24,37.4086264717407,
27/11/2016,1,37.4055172285516,
27/11/2016,2,37.4023711822592,
27/11/2016,3,37.3991882647606,
27/11/2016,4,37.39596840792,
27/11/2016,5,37.3927115435035,
27/11/2016,6,37.3894176032554,
27/11/2016,7,37.3860865187889,
27/11/2016,8,37.3827182217501,
27/11/2016,9,37.3793126436431,
27/11/2016,10,37.3758697159392,
27/11/2016,11,37.3723893700553,
27/11/2016,12,37.3688715372991,
27/11/2016,13,37.3653161490001,
27/11/2016,14,37.361723136346,
27/11/2016,15,37.3580924305024,
27/11/2016,16,37.3544239625371,
27/11/2016,17,37.3507176635176,
27/11/2016,18,37.3469734643586,
27/11/2016,19,37.3431912960077,
27/11/2016,20,37.3393710892924,
27/11/2016,21,37.3355127749746,
27/11/2016,22,37.3316162837946,
27/11/2016,23,37.3276815463614,
27/11/2016,24,37.3237084933062,
28/11/2016,1,37.3196970551071,
28/11/2016,2,37.315647162286,
28/11/2016,3,37.3115587451903,
28/11/2016,4,37.307431734167,
28/11/2016,5,37.30326605952,
28/11/2016,6,37.2990616514217,
28/11/2016,7,37.2948184400229,
28/11/2016,8,37.2905363554528,
28/11/2016,9,37.2862153276656,45.3473491468831
28/11/2016,10,37.2818552866593,45.3458636381183
28/11/2016,11,37.2774561623228,45.3443886710811
28/11/2016,12,37.2730178845013,45.3429242647071
28/11/2016,13,37.268540382931,45.3414704378993
28/11/2016,14,37.2640235873478,45.3400272096587
28/11/2016,15,37.2594674273787,45.3385945989321
28/11/2016,16,37.2548718326289,45.3371726247315
28/11/2016,17,37.2502367325942,45.335761306058
28/11/2016,18,37.2455620567271,45.3343606619455
28/11/2016,19,37.2408477344143,45.3329707114281
28/11/2016,20,37.2360936950208,45.3315914735831
28/11/2016,21,37.2312998678026,
28/11/2016,22,37.2264661819063,
28/11/2016,23,37.2215925665441,
28/11/2016,24,37.2166789507319,
29/11/2016,1,37.2117252635726,
29/11/2016,2,37.2067314339292,
29/11/2016,3,37.2016973907084,
29/11/2016,4,37.1966230627731,
29/11/2016,5,37.1915083788772,
29/11/2016,6,37.1863532676653,
29/11/2016,7,37.1811576578257,
29/11/2016,8,37.1759214779377,
29/11/2016,9,37.1706446565149,45.3146449380074
29/11/2016,10,37.1653271219402,45.3134176884487
29/11/2016,11,37.1599688026618,45.3122014395267
29/11/2016,12,37.1545696269968,45.3109962105373
29/11/2016,13,37.1491295231972,45.3098020208854
29/11/2016,14,37.1436484194273,45.3086188898887
29/11/2016,15,37.1381262438736,45.3074468369632
29/11/2016,16,37.1325629245694,45.3062858815028
29/11/2016,17,37.1269583895264,45.3051360429236
29/11/2016,18,37.1213125667127,45.3039973406521
29/11/2016,19,37.115625384009,45.3028697941481
29/11/2016,20,37.1098967691651,45.3017534228929
29/11/2016,21,37.1041266500179,
29/11/2016,22,37.0983149542517,
29/11/2016,23,37.0924616094635,
29/11/2016,24,37.0865665432284,
30/11/2016,1,37.080629683056,
30/11/2016,2,37.0746509564124,
30/11/2016,3,37.0686302906106,
30/11/2016,4,37.0625676130294,
30/11/2016,5,37.0564628508946,
30/11/2016,6,37.0503159313885,
30/11/2016,7,37.0441267816714,
30/11/2016,8,37.0378953287727,
30/11/2016,9,37.0316214996783,45.2882664323515
30/11/2016,10,37.0253052213957,45.2873085681567
30/11/2016,11,37.0189464207142,45.2863621732758
30/11/2016,12,37.0125450245323,45.2854272674522
30/11/2016,13,37.0061009595083,45.2845038704181
30/11/2016,14,36.9996141523879,45.2835920019825
30/11/2016,15,36.9930845297858,45.2826916819213
30/11/2016,16,36.9865120182512,45.2818029300324
30/11/2016,17,36.9798965442897,45.2809257661575
30/11/2016,18,36.9732380343194,45.280060210127
30/11/2016,19,36.9665364147368,45.2792062818153
30/11/2016,20,36.9597916118291,45.2783640010857
30/11/2016,21,36.9530035518619,
30/11/2016,22,36.9461721609914,
30/11/2016,23,36.9392973653303,
30/11/2016,24,36.9323790910075,
01/12/2016,1,36.9254259726222,
01/12/2016,2,36.9184728004911,
01/12/2016,3,36.911528290555,
01/12/2016,4,36.9045924575912,
01/12/2016,5,36.8976653162681,
01/12/2016,6,36.8907468813195,
01/12/2016,7,36.883837167501,
01/12/2016,8,36.8769361895902,
01/12/2016,9,36.870043962299,45.2682033168894
01/12/2016,10,36.8631605004703,45.2674563141045
01/12/2016,11,36.8562858188598,45.2667134284056
01/12/2016,12,36.8494199322668,45.2659746667778
01/12/2016,13,36.842562855556,45.2652400360967
01/12/2016,14,36.8357146035487,45.2645095433472
01/12/2016,15,36.8288751910222,45.2637831955144
01/12/2016,16,36.8220446329069,45.2630609995831
01/12/2016,17,36.8152229440457,45.2623429624073
01/12/2016,18,36.8084101393251,45.2616290911246
01/12/2016,19,36.8016062336319,45.2609193925891
01/12/2016,20,36.7948112418744,45.260213873873
01/12/2016,21,36.7880251789611,
01/12/2016,22,36.7812480598659,
01/12/2016,23,36.7744798994754,
01/12/2016,24,36.7677207127635,
02/12/2016,1,36.7609705147479,
02/12/2016,2,36.7542293203151,
02/12/2016,3,36.7474971445481,
02/12/2016,4,36.7407740023991,
